time	V(vgate)	V(n005)	I(D1)
9.957960678072972e-006	3.098112e-002	0.000000e+000	-2.111896e-004
9.963459040362214e-006	1.926435e-002	0.000000e+000	-2.807191e-004
9.968212061141169e-006	1.021402e-002	0.000000e+000	-2.641008e-004
9.972313838995560e-006	3.835899e-003	0.000000e+000	-1.949068e-004
9.975452639422097e-006	2.388280e-004	0.000000e+000	-1.089821e-004
9.978864733436998e-006	-2.202233e-003	0.000000e+000	1.151158e-005
9.982313261693814e-006	-3.129457e-003	0.000000e+000	1.528097e-004
9.986061199278197e-006	-2.391384e-003	0.000000e+000	3.201011e-004
9.989810861496121e-006	8.264877e-005	0.000000e+000	4.916295e-004
9.994007463554188e-006	4.526827e-003	0.000000e+000	6.784840e-004
9.996742951365462e-006	8.200277e-003	0.000000e+000	7.933036e-004
9.997742951365462e-006	9.733029e-003	0.000000e+000	8.322442e-004
9.998999999999999e-006	1.178874e-002	0.000000e+000	8.780248e-004
9.999999999999999e-006	1.347147e-002	0.000000e+000	9.128932e-004
